name1,name2,period,consist_cnt,inconsist_cnt,pos_consist_cnt,neg_consist_cnt,consist_rate,inconsist_rate,pos_consist_rate,neg_consist_rate,cmt_cnt,issue_cnt,score1,score2
deniz1a,Micr0Bit,20150,2,0,0,0,1.0,0.0,0.0,0.0,3,1,1.0,1.0
Mailaender,penev92,20150,0,0,0,0,0.0,0.0,0.0,0.0,3,1,1.0,1.0
pchote,penev92,20150,0,1,0,0,0.0,0.5,0.0,0.0,3,1,0.5,1.0
LipkeGu,penev92,20150,0,0,0,0,0.0,0.0,0.0,0.0,3,1,1.0,1.0
Micr0Bit,penev92,20150,0,0,0,0,0.0,0.0,0.0,0.0,3,1,1.0,1.0
deniz1a,penev92,20150,0,0,0,0,0.0,0.0,0.0,0.0,2,1,1.0,1.0
LipkeGu,Mailaender,20150,3,0,0,0,1.0,0.0,0.0,0.0,4,1,1.0,1.0
Mailaender,pchote,20150,1,0,0,0,1.0,0.0,0.0,0.0,2,1,1.0,1.0
LipkeGu,pchote,20150,3,0,0,0,1.0,0.0,0.0,0.0,4,1,1.0,1.0
Nelax,penev92,20150,4,0,0,0,0.57,0.0,0.0,0.0,8,1,0.5700000000000001,1.0
abcdefg30,penev92,20150,2,0,0,0,1.0,0.0,0.0,0.0,3,1,1.0,1.0
obrakmann,penev92,20150,0,0,0,0,0.0,0.0,0.0,0.0,2,1,0.0,1.0
Mailaender,penev92,20150,2,0,0,0,1.0,0.0,0.0,0.0,3,1,1.0,1.0
pchote,penev92,20170,1,0,0,0,1.0,0.0,0.0,0.0,2,1,1.0,1.0
abcdefg30,Nelax,20150,8,0,0,0,0.57,0.0,0.0,0.0,9,1,1.0,0.5700000000000001
Mailaender,Nelax,20150,8,0,0,0,0.57,0.0,0.0,0.0,9,1,1.0,0.5700000000000001
Nelax,obrakmann,20150,3,0,0,3,0.43,0.0,0.0,0.43,8,1,0.5700000000000001,0.0
abcdefg30,obrakmann,20150,0,0,0,0,0.0,0.0,0.0,0.0,3,1,1.0,0.0
Mailaender,obrakmann,20150,0,0,0,0,0.0,0.0,0.0,0.0,3,1,1.0,0.0
abcdefg30,Mailaender,20150,4,0,0,0,1.0,0.0,0.0,0.0,4,1,1.0,1.0
Nelax,pchote,20150,4,0,0,0,0.57,0.0,0.0,0.0,8,1,0.5700000000000001,1.0
abcdefg30,pchote,20150,2,0,0,0,1.0,0.0,0.0,0.0,3,1,1.0,1.0
obrakmann,pchote,20150,0,0,0,0,0.0,0.0,0.0,0.0,2,1,0.0,1.0
Mailaender,pchote,20150,2,0,0,0,1.0,0.0,0.0,0.0,3,1,1.0,1.0
deniz1a,penev92,20150,0,0,0,0,0.0,0.0,0.0,0.0,2,1,0.0,1.0
Mailaender,obrakmann,20150,1,0,0,0,1.0,0.0,0.0,0.0,2,1,1.0,1.0
Mailaender,obrakmann,20150,0,1,0,0,0.0,0.33,0.0,0.0,4,1,1.0,0.6699999999999999
obrakmann,ScottNZ,20150,4,0,0,0,0.67,0.0,0.0,0.0,5,1,0.6699999999999999,1.0
penev92,ScottNZ,20150,2,0,0,0,1.0,0.0,0.0,0.0,3,1,1.0,1.0
Mailaender,ScottNZ,20150,0,0,0,0,0.0,0.0,0.0,0.0,3,1,1.0,1.0
obrakmann,penev92,20150,2,0,0,0,0.67,0.0,0.0,0.0,4,1,0.6699999999999999,1.0
Mailaender,penev92,20150,0,0,0,0,0.0,0.0,0.0,0.0,2,1,1.0,1.0
abcdefg30,obrakmann,20150,3,2,0,0,0.25,0.17,0.0,0.0,7,1,0.75,1.0
Mailaender,obrakmann,20150,1,0,0,0,0.33,0.0,0.0,0.0,4,1,1.0,1.0
42foobar42,obrakmann,20150,6,0,2,0,0.4,0.0,0.13,0.0,8,1,1.0,1.0
42foobar42,abcdefg30,20150,12,1,0,0,0.6,0.05,0.0,0.0,9,1,1.0,0.75
abcdefg30,Mailaender,20150,3,0,0,0,0.75,0.0,0.0,0.0,5,1,0.75,1.0
42foobar42,Mailaender,20150,4,0,0,0,0.8,0.0,0.0,0.0,6,1,1.0,1.0
MunWolf,xan2622,20150,1,0,0,0,1.0,0.0,0.0,0.0,2,1,1.0,1.0
Phrohdoh,xan2622,20150,1,0,0,0,1.0,0.0,0.0,0.0,2,1,1.0,1.0
MunWolf,Phrohdoh,20150,1,0,0,0,1.0,0.0,0.0,0.0,2,1,1.0,1.0
ihptru,Mailaender,20150,3,0,0,0,1.0,0.0,0.0,0.0,4,1,1.0,1.0
Mailaender,ScottNZ,20150,6,0,0,0,1.0,0.0,0.0,0.0,5,1,1.0,1.0
obrakmann,ScottNZ,20150,2,0,0,0,1.0,0.0,0.0,0.0,3,1,1.0,1.0
penev92,ScottNZ,20150,2,0,0,0,1.0,0.0,0.0,0.0,3,1,1.0,1.0
ihptru,ScottNZ,20150,2,0,0,0,1.0,0.0,0.0,0.0,3,1,1.0,1.0
Mailaender,obrakmann,20150,3,0,0,0,1.0,0.0,0.0,0.0,4,1,1.0,1.0
ihptru,obrakmann,20150,1,0,0,0,1.0,0.0,0.0,0.0,2,1,1.0,1.0
Mailaender,penev92,20150,3,0,0,0,1.0,0.0,0.0,0.0,4,1,1.0,1.0
obrakmann,penev92,20150,1,0,0,0,1.0,0.0,0.0,0.0,2,1,1.0,1.0
ihptru,penev92,20150,1,0,0,0,1.0,0.0,0.0,0.0,2,1,1.0,1.0
JohnnyXP64,Mailaender,20150,4,0,0,0,0.33,0.0,0.0,0.0,7,1,0.6699999999999999,1.0
LipkeGu,Mailaender,20150,4,0,0,0,1.0,0.0,0.0,0.0,5,1,1.0,1.0
abcdefg30,Mailaender,20150,4,0,0,0,1.0,0.0,0.0,0.0,5,1,1.0,1.0
Mailaender,pchote,20150,0,0,0,0,0.0,0.0,0.0,0.0,6,1,1.0,0.5
JohnnyXP64,pchote,20150,2,2,1,1,0.33,0.33,0.17,0.17,5,1,0.6699999999999999,0.5
LipkeGu,pchote,20150,0,0,0,0,0.0,0.0,0.0,0.0,3,1,1.0,0.5
abcdefg30,pchote,20150,0,0,0,0,0.0,0.0,0.0,0.0,3,1,1.0,0.5
abcdefg30,JohnnyXP64,20150,1,0,0,0,0.33,0.0,0.0,0.0,4,1,1.0,0.6699999999999999
Mailaender,Unit158,20150,0,0,0,0,0.0,0.0,0.0,0.0,5,1,1.0,0.0
pchote,Unit158,20150,1,1,0,1,0.5,0.5,0.0,0.5,3,1,0.5,0.0
JohnnyXP64,Unit158,20150,1,1,0,1,0.33,0.33,0.0,0.33,4,1,0.6699999999999999,0.0
Phrohdoh,Unit158,20150,0,0,0,0,0.0,0.0,0.0,0.0,2,1,1.0,0.0
LipkeGu,Unit158,20150,0,0,0,0,0.0,0.0,0.0,0.0,2,1,1.0,0.0
abcdefg30,Unit158,20150,0,0,0,0,0.0,0.0,0.0,0.0,2,1,1.0,0.0
Mailaender,Phrohdoh,20150,4,0,0,0,1.0,0.0,0.0,0.0,5,1,1.0,1.0
pchote,Phrohdoh,20150,0,0,0,0,0.0,0.0,0.0,0.0,3,1,0.5,1.0
JohnnyXP64,Phrohdoh,20150,1,0,0,0,0.33,0.0,0.0,0.0,4,1,0.6699999999999999,1.0
LipkeGu,Phrohdoh,20150,1,0,0,0,1.0,0.0,0.0,0.0,2,1,1.0,1.0
abcdefg30,Phrohdoh,20150,1,0,0,0,1.0,0.0,0.0,0.0,2,1,1.0,1.0
JohnnyXP64,LipkeGu,20150,1,0,0,0,0.33,0.0,0.0,0.0,4,1,0.6699999999999999,1.0
abcdefg30,LipkeGu,20150,1,0,0,0,1.0,0.0,0.0,0.0,2,1,1.0,1.0
huwpascoe,Mailaender,20150,4,0,0,0,1.0,0.0,0.0,0.0,5,1,1.0,1.0
LipkeGu,Mailaender,20150,1,0,0,0,1.0,0.0,0.0,0.0,2,1,1.0,1.0
chrisforbes,Mailaender,20150,0,0,0,0,0.0,0.0,0.0,0.0,2,1,0.0,1.0
Mailaender,pchote,20150,2,0,0,0,0.67,0.0,0.0,0.0,4,1,1.0,1.0
huwpascoe,pchote,20150,8,0,0,0,0.67,0.0,0.0,0.0,7,1,1.0,1.0
LipkeGu,pchote,20150,2,0,0,0,0.67,0.0,0.0,0.0,4,1,1.0,1.0
chrisforbes,pchote,20150,0,1,0,0,0.0,0.33,0.0,0.0,4,1,0.0,1.0
chrisforbes,huwpascoe,20150,0,0,0,0,0.0,0.0,0.0,0.0,5,1,0.0,1.0
huwpascoe,LipkeGu,20150,4,0,0,0,1.0,0.0,0.0,0.0,5,1,1.0,1.0
chrisforbes,LipkeGu,20150,0,0,0,0,0.0,0.0,0.0,0.0,2,1,0.0,1.0
penev92,pevers,20150,0,2,0,0,0.0,0.25,0.0,0.0,6,1,1.0,0.75
jabbink,pevers,20150,1,0,0,1,0.25,0.0,0.0,0.25,5,1,0.0,0.75
obrakmann,pevers,20150,3,0,0,0,0.75,0.0,0.0,0.0,5,1,1.0,0.75
chrisforbes,pevers,20150,3,0,0,0,0.75,0.0,0.0,0.0,5,1,1.0,0.75
jabbink,penev92,20150,0,2,0,0,0.0,1.0,0.0,0.0,3,1,0.0,1.0
obrakmann,penev92,20150,0,0,0,0,0.0,0.0,0.0,0.0,3,1,1.0,1.0
chrisforbes,penev92,20150,0,0,0,0,0.0,0.0,0.0,0.0,3,1,1.0,1.0
chrisforbes,jabbink,20150,0,0,0,0,0.0,0.0,0.0,0.0,2,1,1.0,0.0
jabbink,obrakmann,20150,0,0,0,0,0.0,0.0,0.0,0.0,2,1,0.0,1.0
chrisforbes,obrakmann,20150,1,0,0,0,1.0,0.0,0.0,0.0,2,1,1.0,1.0
pevers,Phrohdoh,20150,3,0,0,0,0.75,0.0,0.0,0.0,5,1,0.75,1.0
penev92,Phrohdoh,20150,0,0,0,0,0.0,0.0,0.0,0.0,3,1,1.0,1.0
jabbink,Phrohdoh,20150,0,0,0,0,0.0,0.0,0.0,0.0,2,1,0.0,1.0
obrakmann,Phrohdoh,20150,1,0,0,0,1.0,0.0,0.0,0.0,2,1,1.0,1.0
chrisforbes,Phrohdoh,20150,1,0,0,0,1.0,0.0,0.0,0.0,2,1,1.0,1.0
karona75,xan2622,20150,3,0,0,0,1.0,0.0,0.0,0.0,4,1,1.0,1.0
Unit158,xan2622,20150,1,0,0,0,1.0,0.0,0.0,0.0,2,1,1.0,1.0
karona75,Unit158,20150,3,0,0,0,1.0,0.0,0.0,0.0,4,1,1.0,1.0
jwbuurlage,Phrohdoh,20150,1,1,0,1,0.17,0.17,0.0,0.17,5,1,0.5,0.6699999999999999
Mailaender,Phrohdoh,20150,4,0,0,0,0.67,0.0,0.0,0.0,5,1,1.0,0.6699999999999999
obrakmann,Phrohdoh,20150,2,1,0,0,0.33,0.17,0.0,0.0,5,1,1.0,0.6699999999999999
jwbuurlage,Mailaender,20150,0,0,0,0,0.0,0.0,0.0,0.0,4,1,0.5,1.0
jwbuurlage,obrakmann,20150,1,1,1,0,0.25,0.25,0.25,0.0,4,1,0.5,1.0
Mailaender,obrakmann,20150,2,0,0,0,0.5,0.0,0.0,0.0,4,1,1.0,1.0
atimoschenkow,Phrohdoh,20150,1,0,0,0,1.0,0.0,0.0,0.0,2,1,1.0,1.0
Mailaender,Phrohdoh,20150,0,0,0,0,0.0,0.0,0.0,0.0,2,1,1.0,1.0
obrakmann,Phrohdoh,20150,1,0,0,0,0.5,0.0,0.0,0.0,3,1,1.0,1.0
atimoschenkow,Mailaender,20150,0,0,0,0,0.0,0.0,0.0,0.0,2,1,1.0,1.0
atimoschenkow,obrakmann,20150,1,0,0,0,0.5,0.0,0.0,0.0,3,1,1.0,1.0
Mailaender,obrakmann,20150,1,0,1,0,0.5,0.0,0.5,0.0,3,1,1.0,1.0
jabbink,pevers,20150,0,0,0,0,0.0,0.0,0.0,0.0,3,1,1.0,1.0
penev92,pevers,20150,1,0,1,0,1.0,0.0,1.0,0.0,2,1,1.0,1.0
jabbink,penev92,20150,0,0,0,0,0.0,0.0,0.0,0.0,3,1,1.0,1.0
karona75,xan2622,20150,2,0,0,0,1.0,0.0,0.0,0.0,3,1,1.0,1.0
obrakmann,xan2622,20150,2,0,0,0,1.0,0.0,0.0,0.0,3,1,1.0,1.0
LipkeGu,xan2622,20150,4,0,0,0,1.0,0.0,0.0,0.0,4,1,1.0,1.0
karona75,obrakmann,20150,1,0,0,0,1.0,0.0,0.0,0.0,2,1,1.0,1.0
LipkeGu,obrakmann,20150,2,0,0,0,1.0,0.0,0.0,0.0,3,1,1.0,1.0
karona75,LipkeGu,20150,2,0,0,0,1.0,0.0,0.0,0.0,3,1,1.0,1.0
penev92,Phrohdoh,20150,2,0,0,0,1.0,0.0,0.0,0.0,3,1,1.0,1.0
Mailaender,Phrohdoh,20150,2,0,0,0,1.0,0.0,0.0,0.0,3,1,1.0,1.0
DaveAxiom,Phrohdoh,20150,1,0,0,0,0.5,0.0,0.0,0.0,3,1,0.5,1.0
Micr0Bit,Phrohdoh,20150,0,0,0,0,0.0,0.0,0.0,0.0,2,1,0.0,1.0
Mailaender,penev92,20150,4,0,0,0,1.0,0.0,0.0,0.0,4,1,1.0,1.0
DaveAxiom,penev92,20150,2,0,0,0,0.5,0.0,0.0,0.0,4,1,0.5,1.0
Micr0Bit,penev92,20150,0,0,0,0,0.0,0.0,0.0,0.0,3,1,0.0,1.0
DaveAxiom,Mailaender,20150,2,0,0,0,0.5,0.0,0.0,0.0,4,1,0.5,1.0
Phrohdoh,Unit158,20150,0,0,0,0,0.0,0.0,0.0,0.0,2,1,1.0,0.0
penev92,Unit158,20150,0,0,0,0,0.0,0.0,0.0,0.0,3,1,1.0,0.0
Mailaender,Unit158,20150,0,0,0,0,0.0,0.0,0.0,0.0,3,1,1.0,0.0
DaveAxiom,Unit158,20150,1,0,0,1,0.5,0.0,0.0,0.5,3,1,0.5,0.0
Micr0Bit,Unit158,20150,1,0,0,1,1.0,0.0,0.0,1.0,2,1,0.0,0.0
Mailaender,Micr0Bit,20150,0,0,0,0,0.0,0.0,0.0,0.0,3,1,1.0,0.0
DaveAxiom,Micr0Bit,20150,1,0,0,1,0.5,0.0,0.0,0.5,3,1,0.5,0.0
Computerfreaked,pchote,20150,0,0,0,0,0.0,0.0,0.0,0.0,2,1,1.0,1.0
pchote,rmoriz,20151,4,0,0,0,1.0,0.0,0.0,0.0,5,1,1.0,1.0
Mailaender,penev92,20150,6,0,0,0,1.0,0.0,0.0,0.0,5,1,1.0,1.0
MustaphaTR,penev92,20150,2,0,0,0,1.0,0.0,0.0,0.0,3,1,1.0,1.0
pchote,penev92,20150,6,0,0,0,1.0,0.0,0.0,0.0,5,1,1.0,1.0
Mailaender,xan2622,20150,3,0,0,0,1.0,0.0,0.0,0.0,4,1,1.0,1.0
penev92,xan2622,20150,2,0,0,0,1.0,0.0,0.0,0.0,3,1,1.0,1.0
MustaphaTR,xan2622,20150,1,0,0,0,1.0,0.0,0.0,0.0,2,1,1.0,1.0
pchote,xan2622,20150,3,0,0,0,1.0,0.0,0.0,0.0,4,1,1.0,1.0
Mailaender,MustaphaTR,20150,3,0,0,0,1.0,0.0,0.0,0.0,4,1,1.0,1.0
Mailaender,pchote,20150,9,0,0,0,1.0,0.0,0.0,0.0,6,1,1.0,1.0
MustaphaTR,pchote,20150,3,0,0,0,1.0,0.0,0.0,0.0,4,1,1.0,1.0
chrisforbes,Nelax,20150,2,0,0,0,0.67,0.0,0.0,0.0,4,1,1.0,0.6699999999999999
Computerfreaked,Nelax,20150,2,0,0,0,0.67,0.0,0.0,0.0,4,1,1.0,0.6699999999999999
chrisforbes,Computerfreaked,20150,1,0,0,0,1.0,0.0,0.0,0.0,2,1,1.0,1.0
Nelax,obrakmann,20150,2,0,0,0,0.67,0.0,0.0,0.0,4,1,0.6699999999999999,1.0
chrisforbes,obrakmann,20150,1,0,0,0,1.0,0.0,0.0,0.0,2,1,1.0,1.0
Computerfreaked,obrakmann,20150,1,0,0,0,1.0,0.0,0.0,0.0,2,1,1.0,1.0
Computerfreaked,Nelax,20150,0,0,0,0,0.0,0.0,0.0,0.0,2,1,1.0,0.0
Nelax,obrakmann,20150,1,0,0,1,0.5,0.0,0.0,0.5,3,1,0.0,0.5
Computerfreaked,obrakmann,20150,1,0,0,0,0.5,0.0,0.0,0.0,3,1,1.0,0.5
Nelax,Unit158,20150,0,0,0,0,0.0,0.0,0.0,0.0,2,1,0.0,1.0
Computerfreaked,Unit158,20150,1,0,0,0,1.0,0.0,0.0,0.0,2,1,1.0,1.0
obrakmann,Unit158,20150,1,0,0,0,0.5,0.0,0.0,0.0,3,1,0.5,1.0
obrakmann,Unit158,20170,1,0,0,0,1.0,0.0,0.0,0.0,2,1,1.0,1.0
Nelax,obrakmann,20150,0,0,0,0,0.0,0.0,0.0,0.0,2,1,0.0,1.0
Computerfreaked,obrakmann,20150,1,0,0,0,1.0,0.0,0.0,0.0,2,1,1.0,1.0
pchote,Phrohdoh,20150,2,0,0,0,0.5,0.0,0.0,0.0,4,1,0.5,1.0
Mailaender,Phrohdoh,20150,2,0,0,0,1.0,0.0,0.0,0.0,3,1,1.0,1.0
penev92,Phrohdoh,20150,2,0,0,0,1.0,0.0,0.0,0.0,3,1,1.0,1.0
Mailaender,pchote,20150,1,0,0,0,0.5,0.0,0.0,0.0,3,1,1.0,0.5
pchote,penev92,20150,1,0,0,0,0.5,0.0,0.0,0.0,3,1,0.5,1.0
Mailaender,penev92,20150,1,0,0,0,1.0,0.0,0.0,0.0,2,1,1.0,1.0
Phrohdoh,rappo,20150,0,0,0,0,0.0,0.0,0.0,0.0,4,1,1.0,1.0
pchote,rappo,20150,0,2,0,0,0.0,0.5,0.0,0.0,4,1,0.5,1.0
Mailaender,rappo,20150,0,0,0,0,0.0,0.0,0.0,0.0,3,1,1.0,1.0
penev92,rappo,20150,0,0,0,0,0.0,0.0,0.0,0.0,3,1,1.0,1.0
pchote,Phrohdoh,20150,4,0,0,0,0.67,0.0,0.0,0.0,7,1,0.83,1.0
Mailaender,Phrohdoh,20150,5,0,0,0,0.83,0.0,0.0,0.0,7,1,0.83,1.0
penev92,Phrohdoh,20150,2,0,0,0,1.0,0.0,0.0,0.0,3,1,1.0,1.0
Mailaender,pchote,20150,21,1,0,1,0.58,0.03,0.0,0.03,12,1,0.83,0.83
pchote,penev92,20150,8,0,0,0,0.67,0.0,0.0,0.0,8,1,0.83,1.0
Mailaender,penev92,20150,10,0,0,0,0.83,0.0,0.0,0.0,8,1,0.83,1.0
ghost,ihptru,20150,0,0,0,0,0.0,0.0,0.0,0.0,2,1,1.0,1.0
ihptru,obrakmann,20150,1,0,0,0,1.0,0.0,0.0,0.0,2,1,1.0,1.0
Mailaender,obrakmann,20150,2,0,0,0,0.67,0.0,0.0,0.0,4,1,1.0,1.0
ghost,obrakmann,20150,0,0,0,0,0.0,0.0,0.0,0.0,2,1,1.0,1.0
Mailaender,obrakmann,20151,1,0,0,0,1.0,0.0,0.0,0.0,2,1,1.0,1.0
ihptru,pchote,20150,2,0,0,0,1.0,0.0,0.0,0.0,3,1,1.0,1.0
obrakmann,pchote,20150,2,0,0,0,1.0,0.0,0.0,0.0,3,1,1.0,1.0
Mailaender,pchote,20150,4,0,0,0,0.67,0.0,0.0,0.0,5,1,1.0,1.0
ghost,pchote,20150,0,0,0,0,0.0,0.0,0.0,0.0,3,1,1.0,1.0
Mailaender,pchote,20151,2,0,0,0,1.0,0.0,0.0,0.0,3,1,1.0,1.0
ihptru,Mailaender,20150,2,0,0,0,0.67,0.0,0.0,0.0,4,1,1.0,1.0
ghost,Mailaender,20150,1,0,1,0,0.33,0.0,0.33,0.0,4,1,1.0,1.0
ihptru,SoScared,20150,1,0,0,0,1.0,0.0,0.0,0.0,2,1,1.0,1.0
obrakmann,SoScared,20150,1,0,0,0,1.0,0.0,0.0,0.0,2,1,1.0,1.0
pchote,SoScared,20150,2,0,0,0,1.0,0.0,0.0,0.0,3,1,1.0,1.0
Mailaender,SoScared,20150,2,0,0,0,0.67,0.0,0.0,0.0,4,1,1.0,1.0
ghost,SoScared,20150,0,0,0,0,0.0,0.0,0.0,0.0,2,1,1.0,1.0
Mailaender,SoScared,20151,1,0,0,0,1.0,0.0,0.0,0.0,2,1,1.0,1.0
ihptru,Mailaender,20150,1,0,0,0,1.0,0.0,0.0,0.0,2,1,1.0,1.0
ghost,Mailaender,20150,0,0,0,0,0.0,0.0,0.0,0.0,2,1,1.0,1.0
Mailaender,pchote,20150,8,0,0,0,0.67,0.0,0.0,0.0,7,1,1.0,0.6699999999999999
obrakmann,pchote,20150,6,0,0,0,0.67,0.0,0.0,0.0,6,1,1.0,0.6699999999999999
Mailaender,obrakmann,20150,12,0,0,0,1.0,0.0,0.0,0.0,7,1,1.0,1.0
Mailaender,Nelax,20150,9,0,0,0,1.0,0.0,0.0,0.0,10,1,1.0,1.0
Mailaender,pchote,20150,63,0,0,0,1.0,0.0,0.0,0.0,16,1,1.0,1.0
Nelax,pchote,20150,7,0,0,0,1.0,0.0,0.0,0.0,8,1,1.0,1.0
obrakmann,pchote,20150,0,0,0,0,0.0,0.0,0.0,0.0,9,1,0.5,1.0
Mailaender,reaperrr,20150,9,0,0,0,1.0,0.0,0.0,0.0,10,1,1.0,1.0
Nelax,reaperrr,20150,1,0,0,0,1.0,0.0,0.0,0.0,2,1,1.0,1.0
