"name1","name2","issue_num","p1","p2"
"jorisvandenbossche","jreback","10148","2","2"
"fonnesbeck","jorisvandenbossche","10148","0","2"
"jreback","sinhrks","10152","21","1"
"esafak","TomAugspurger","10153","2","22"
"sinhrks","TomAugspurger","10153","1","22"
"esafak","sinhrks","10153","2","1"
"jorisvandenbossche","jreback","10154","220","22222"
"jorisvandenbossche","vincentdavis","10154","220","2222"
"jreback","vincentdavis","10154","22222","2222"
"mortada","su9204","10155","22222222","22022"
"jreback","su9204","10155","222","22022"
"shoyer","su9204","10155","2222","22022"
"jreback","mortada","10155","222","22222222"
"mortada","shoyer","10155","22222222","2222"
"jreback","shoyer","10155","222","2222"
"jreback","sinhrks","10157","21","222"
"hsperr","sinhrks","10158","2","2"
"jreback","sinhrks","10158","1","2"
"hsperr","jreback","10158","2","1"
"jreback","TomAugspurger","10159","2","1"
"behzadnouri","shoyer","10161","2222","2"
"eyaler","shoyer","10161","22","2"
"jreback","shoyer","10161","22222","2"
"jorisvandenbossche","shoyer","10161","2","2"
"samuelclark","shoyer","10161","22","2"
"philippschw","shoyer","10161","2","2"
"behzadnouri","eyaler","10161","2222","22"
"behzadnouri","jreback","10161","2222","22222"
"eyaler","jreback","10161","22","22222"
"jorisvandenbossche","jreback","10161","2","22222"
"behzadnouri","jorisvandenbossche","10161","2222","2"
"eyaler","jorisvandenbossche","10161","22","2"
"behzadnouri","samuelclark","10161","2222","22"
"eyaler","samuelclark","10161","22","22"
"jreback","samuelclark","10161","22222","22"
"jorisvandenbossche","samuelclark","10161","2","22"
"philippschw","samuelclark","10161","2","22"
"behzadnouri","philippschw","10161","2222","2"
"eyaler","philippschw","10161","22","2"
"jreback","philippschw","10161","22222","2"
"jorisvandenbossche","philippschw","10161","2","2"
"JWarmenhoven","TomAugspurger","10162","11","2"
"jorisvandenbossche","TomAugspurger","10162","21","2"
"jorisvandenbossche","JWarmenhoven","10162","21","11"
"jorisvandenbossche","jreback","10163","2122","22212"
"jreback","jsspencer","10164","222","1"
"ghost","shoyer","10167","122","22222"
"shoyer","TomAugspurger","10167","22222","0"
"ghost","TomAugspurger","10167","122","0"
"andreabedini","jreback","10168","222222","222021"
"jreback","leroygr","10169","2","2"
"leroygr","shoyer","10169","2","2"
"jreback","shoyer","10169","2","2"
"jorisvandenbossche","jreback","10171","111","22"
"jreback","mortada","10172","22","202221"
"mortada","shoyer","10172","202221","211"
"jreback","shoyer","10172","22","211"
"jorisvandenbossche","jreback","10176","212","222"
"jreback","mangecoeur","10176","222","0221"
"jorisvandenbossche","mangecoeur","10176","212","0221"
"jreback","shoyer","10176","222","1"
"mangecoeur","shoyer","10176","0221","1"
"jorisvandenbossche","shoyer","10176","212","1"
"jreback","sebp","10177","22","22"
"dsimmie","jreback","10178","01","2222202"
"jorisvandenbossche","jreback","10178","1","2222202"
"jreback","sinhrks","10178","2222202","2"
"dsimmie","sinhrks","10178","01","2"
"jorisvandenbossche","sinhrks","10178","1","2"
"dsimmie","jorisvandenbossche","10178","01","1"
"jreback","sebp","10179","21","222"
"bastianl","jreback","10180","22221","222221"
"andreabedini","jreback","10180","21","222221"
"andreabedini","bastianl","10180","21","22221"
"jreback","rekcahpassyla","10181","22","222"
"jorisvandenbossche","JWarmenhoven","10182","122","22"
"jorisvandenbossche","jreback","10183","222222","22122"
"corr723","jreback","10184","20","22"
"jorisvandenbossche","jreback","10184","2","22"
"corr723","jorisvandenbossche","10184","20","2"
"jorisvandenbossche","jreback","10185","21","221"
"jreback","sinhrks","10185","221","22"
"jorisvandenbossche","sinhrks","10185","21","22"
"jorisvandenbossche","jreback","10186","2","22"
"jankatins","jreback","10186","2","22"
"jankatins","jorisvandenbossche","10186","2","2"
"jreback","sinhrks","10186","22","2"
"jorisvandenbossche","sinhrks","10186","2","2"
"jankatins","sinhrks","10186","2","2"
"jreback","TomAugspurger","10186","22","21"
"jorisvandenbossche","TomAugspurger","10186","2","21"
"jankatins","TomAugspurger","10186","2","21"
"sinhrks","TomAugspurger","10186","2","21"
"jorisvandenbossche","jreback","10187","0","22"
"jreback","shoyer","10187","22","2"
"jorisvandenbossche","shoyer","10187","0","2"
"jreback","rekcahpassyla","10188","2221","222022"
"jorisvandenbossche","mortada","10189","1","1"
"CameronTStark","shoyer","10191","1","2"
"adrien-pain-01","jreback","10192","1","22"
"jreback","rekcahpassyla","10193","2","2"
"jreback","rekcahpassyla","10194","2122","2222"
"jreback","shoyer","10194","2122","20"
"rekcahpassyla","shoyer","10194","2222","20"
"jorisvandenbossche","jreback","10196","22","22"
"jreback","rekcahpassyla","10196","22","22221"
"jorisvandenbossche","rekcahpassyla","10196","22","22221"
"jreback","shoyer","10196","22","1"
"rekcahpassyla","shoyer","10196","22221","1"
"jorisvandenbossche","shoyer","10196","22","1"
"elDan101","jorisvandenbossche","10197","0","12"
"jreback","mrocklin","10199","220022202","21222212"
"ahojnnes","mrocklin","10199","2","21222212"
"jorisvandenbossche","mrocklin","10199","11","21222212"
"ahojnnes","jreback","10199","2","220022202"
"jorisvandenbossche","jreback","10199","11","220022202"
"mrocklin","shoyer","10199","21222212","2"
"jreback","shoyer","10199","220022202","2"
"ahojnnes","shoyer","10199","2","2"
"jorisvandenbossche","shoyer","10199","11","2"
"scari","shoyer","10199","1","2"
"mrocklin","sinhrks","10199","21222212","1"
"jreback","sinhrks","10199","220022202","1"
"ahojnnes","sinhrks","10199","2","1"
"shoyer","sinhrks","10199","2","1"
"jorisvandenbossche","sinhrks","10199","11","1"
"scari","sinhrks","10199","1","1"
"ahojnnes","jorisvandenbossche","10199","2","11"
"mrocklin","scari","10199","21222212","1"
"jreback","scari","10199","220022202","1"
"ahojnnes","scari","10199","2","1"
"jorisvandenbossche","scari","10199","11","1"
"jakevdp","mortada","10200","2","02"
"jorisvandenbossche","mortada","10200","11","02"
"jakevdp","jorisvandenbossche","10200","2","11"
"Llewelyn62","TomAugspurger","10201","1","22"
"iriyaasagao","jreback","10203","1","2"
"mayankasthana","shoyer","10204","222222121222022","22"
"jorisvandenbossche","shoyer","10204","21222","22"
"jreback","shoyer","10204","20222222","22"
"jorisvandenbossche","mayankasthana","10204","21222","222222121222022"
"jreback","mayankasthana","10204","20222222","222222121222022"
"jorisvandenbossche","jreback","10204","21222","20222222"
"dukebody","jreback","10208","02","2222"
"jreback","TomAugspurger","10208","2222","2"
"dukebody","TomAugspurger","10208","02","2"
"blitzd","jreback","10209","2","2222"
"jakevdp","jorisvandenbossche","10211","1","1"
"jorisvandenbossche","jreback","10211","1","22"
"jakevdp","jreback","10211","1","22"
"jorisvandenbossche","shoyer","10211","1","2"
"jakevdp","shoyer","10211","1","2"
"jreback","shoyer","10211","22","2"
"jreback","mrocklin","10213","2222","22"
"jbrockmendel","mrocklin","10213","2","22"
"jbrockmendel","jreback","10213","2","2222"
"scls19fr","sinhrks","10214","22","122"
"jreback","sinhrks","10214","2","122"
"jreback","scls19fr","10214","2","22"
"jorisvandenbossche","TomAugspurger","10215","2","2"
"jreback","TomAugspurger","10215","2","2"
"sinhrks","TomAugspurger","10215","2","2"
"shoyer","TomAugspurger","10215","1","2"
"jorisvandenbossche","jreback","10215","2","2"
"jorisvandenbossche","sinhrks","10215","2","2"
"jreback","sinhrks","10215","2","2"
"shoyer","sinhrks","10215","1","2"
"jorisvandenbossche","shoyer","10215","2","1"
"jreback","shoyer","10215","2","1"
"jreback","vincentdavis","10216","22","2"
"jreback","rockg","10217","22","21"
"scls19fr","sinhrks","10220","0","1"
"sinhrks","TomAugspurger","10220","1","22"
"scls19fr","TomAugspurger","10220","0","22"
"hhuuggoo","jreback","10221","20","2222"
"jreback","jrenner","10222","2221","1"
"jreback","mpschr","10222","2221","0"
"jrenner","mpschr","10222","1","0"
"cpcloud","jreback","10225","2","2222"
"bwillers","jreback","10226","2","2111"
"jreback","rockg","10226","2111","1"
"bwillers","rockg","10226","2","1"
"jorisvandenbossche","shadow-identity","10227","22","22"
"jreback","shadow-identity","10227","2","22"
"jorisvandenbossche","jreback","10227","22","2"
"jorisvandenbossche","szeitlin","10227","22","0"
"shadow-identity","szeitlin","10227","22","0"
"jreback","szeitlin","10227","2","0"
"jreback","kelvin22","10228","22","2"
"Garrett-R","kelvin22","10228","1","2"
"Garrett-R","jreback","10228","1","22"
"graingert","jorisvandenbossche","10230","2","122"
"danieljl","shoyer","10231","2","1222"
"jreback","shoyer","10231","22","1222"
"jeremybickerstaffe","shoyer","10231","2122","1222"
"jorisvandenbossche","shoyer","10231","22","1222"
"shoyer","takluyver","10231","1222","2"
"danieljl","takluyver","10231","2","2"
"jreback","takluyver","10231","22","2"
"jeremybickerstaffe","takluyver","10231","2122","2"
"jorisvandenbossche","takluyver","10231","22","2"
"danieljl","jreback","10231","2","22"
"jeremybickerstaffe","jreback","10231","2122","22"
"jorisvandenbossche","jreback","10231","22","22"
"danieljl","jeremybickerstaffe","10231","2","2122"
"danieljl","jorisvandenbossche","10231","2","22"
"jeremybickerstaffe","jorisvandenbossche","10231","2122","22"
"danieljl","shoyer","10232","22022222","22211"
"jorisvandenbossche","shoyer","10232","2202222","22211"
"jreback","shoyer","10232","12222222","22211"
"danieljl","jorisvandenbossche","10232","22022222","2202222"
"danieljl","jreback","10232","22022222","12222222"
"jorisvandenbossche","jreback","10232","2202222","12222222"
"shoyer","TomAugspurger","10232","22211","1"
"danieljl","TomAugspurger","10232","22022222","1"
"jorisvandenbossche","TomAugspurger","10232","2202222","1"
"jreback","TomAugspurger","10232","12222222","1"
"sinhrks","TomAugspurger","10232","2","1"
"shoyer","sinhrks","10232","22211","2"
"danieljl","sinhrks","10232","22022222","2"
"jorisvandenbossche","sinhrks","10232","2202222","2"
"jreback","sinhrks","10232","12222222","2"
"jreback","TomAugspurger","10233","2","2"
"scls19fr","TomAugspurger","10233","02","2"
"jreback","scls19fr","10233","2","02"
"jinhw1989","shoyer","10234","0","2"
"shoyer","WillAyd","10234","2","2"
"jinhw1989","WillAyd","10234","0","2"
"jreback","sinhrks","10235","2","22"
"jreback","shoyer","10236","222221","02"
"shoyer","wikiped","10236","02","2"
"sinhrks","wikiped","10236","12122","2"
"jreback","wikiped","10236","222221","2"
"shoyer","sinhrks","10236","02","12122"
"jreback","sinhrks","10236","222221","12122"
"jreback","shoyer","10237","2","0"
"jreback","sinhrks","10241","221","2"
"nleehone","sinhrks","10242","1200","122"
"jreback","sinhrks","10242","22222","122"
"jvkersch","sinhrks","10242","0","122"
"BrazilForever11","sinhrks","10242","2","122"
"jreback","nleehone","10242","22222","1200"
"jvkersch","nleehone","10242","0","1200"
"BrazilForever11","nleehone","10242","2","1200"
"BrazilForever11","jreback","10242","2","22222"
"jreback","jvkersch","10242","22222","0"
"BrazilForever11","jvkersch","10242","2","0"
"hhuuggoo","jreback","10243","2022202211","2220202222212"
"hhuuggoo","MJuddBooth","10243","2022202211","22"
"jreback","MJuddBooth","10243","2220202222212","22"
"bashtage","jreback","10244","2","2"
"jorisvandenbossche","jreback","10244","2","2"
"bashtage","jorisvandenbossche","10244","2","2"
"cmeeren","jreback","10245","22202222222222","22212222222222"
"jreback","shoyer","10245","22212222222222","12"
"cmeeren","shoyer","10245","22202222222222","12"
"amcpherson","shoyer","10246","22221","2"
"jreback","shoyer","10246","212221","2"
"amcpherson","jreback","10246","22221","212221"
"jreback","kawochen","10247","21","21"
"cmeeren","jreback","10249","222222212","22211"
"cmeeren","shoyer","10249","222222212","1"
"jreback","shoyer","10249","22211","1"
"blink1073","jreback","10250","2","222222212"
"jreback","TomAugspurger","10250","222222212","222221211111221"
"max-sixty","TomAugspurger","10250","2","222221211111221"
"mrocklin","TomAugspurger","10250","12","222221211111221"
"blink1073","TomAugspurger","10250","2","222221211111221"
"jreback","max-sixty","10250","222222212","2"
"blink1073","max-sixty","10250","2","2"
"jreback","mrocklin","10250","222222212","12"
"max-sixty","mrocklin","10250","2","12"
"blink1073","mrocklin","10250","2","12"
"jreback","tonyfast","10250","222222212","21"
"TomAugspurger","tonyfast","10250","222221211111221","21"
"max-sixty","tonyfast","10250","2","21"
"mrocklin","tonyfast","10250","12","21"
"blink1073","tonyfast","10250","2","21"
"jreback","mortada","10251","1","2"
"jorisvandenbossche","jreback","10252","102202","222021"
"jreback","TomAugspurger","10252","222021","2"
"jorisvandenbossche","TomAugspurger","10252","102202","2"
"therriault","TomAugspurger","10252","1","2"
"jreback","therriault","10252","222021","1"
"jorisvandenbossche","therriault","10252","102202","1"
"jreback","shoyer","10253","22222","211"
"shoyer","TomAugspurger","10253","211","2122222221"
"jreback","TomAugspurger","10253","22222","2122222221"
"jorisvandenbossche","TomAugspurger","10254","202022","22220120022"
"shoyer","TomAugspurger","10254","02","22220120022"
"sinhrks","TomAugspurger","10254","2","22220120022"
"jreback","TomAugspurger","10254","0212","22220120022"
"tacaswell","TomAugspurger","10254","2","22220120022"
"jorisvandenbossche","shoyer","10254","202022","02"
"jreback","shoyer","10254","0212","02"
"jorisvandenbossche","sinhrks","10254","202022","2"
"shoyer","sinhrks","10254","02","2"
"jreback","sinhrks","10254","0212","2"
"jorisvandenbossche","jreback","10254","202022","0212"
"jorisvandenbossche","tacaswell","10254","202022","2"
"shoyer","tacaswell","10254","02","2"
"sinhrks","tacaswell","10254","2","2"
"jreback","tacaswell","10254","0212","2"
"cousin333","jorisvandenbossche","10256","1","22"
"jorisvandenbossche","jreback","10257","10","2222"
"jorisvandenbossche","seibert","10257","10","21"
"jreback","seibert","10257","2222","21"
"jorisvandenbossche","shoyer","10257","10","1"
"jreback","shoyer","10257","2222","1"
"seibert","shoyer","10257","21","1"
"jreback","sinhrks","10258","2","1"
"charris","jreback","10259","20","2"
"bnaul","jreback","10259","0","2"
"jreback","shoyer","10259","2","222"
"charris","shoyer","10259","20","222"
"bnaul","shoyer","10259","0","222"
"bnaul","charris","10259","0","20"
"jreback","naught101","10260","222","101"
"arenius","jreback","10261","22","20"
"artemyk","jorisvandenbossche","10262","22","121"
"artemyk","jorisvandenbossche","10263","2","11"
"jorisvandenbossche","jreback","10263","11","2"
"artemyk","jreback","10263","2","2"
"jreback","shoyer","10264","22222222","12222"
"jbezaire","shoyer","10264","1","12222"
"jbezaire","jreback","10264","1","22222222"
"shoyer","TomAugspurger","10264","12222","2"
"jreback","TomAugspurger","10264","22222222","2"
"jbezaire","TomAugspurger","10264","1","2"
"bashtage","jreback","10265","2022222222220220","22022002022"
"jorisvandenbossche","jreback","10265","012","22022002022"
"bashtage","jorisvandenbossche","10265","2022222222220220","012"
"bwillers","jreback","10266","0210","202"
"jreback","shoyer","10266","202","0221"
"bwillers","shoyer","10266","0210","0221"
"jreback","kawochen","10269","222121","22"
"jreback","ssaumitra","10273","22","2"
"jreback","ssaumitra","10274","22222222211","2222222222221"
"jacobschaer","ssaumitra","10274","1","2222222222221"
"jacobschaer","jreback","10274","1","22222222211"
"jreback","sinhrks","10276","221","20"
"jreback","sinhrks","10277","102222221","22222"
"Gerenuk","jorisvandenbossche","10279","01","21"
"jorisvandenbossche","zzzeek","10279","21","2220"
"Gerenuk","zzzeek","10279","01","2220"
"kokes","zzzeek","10279","2","2220"
"jorisvandenbossche","kokes","10279","21","2"
"Gerenuk","kokes","10279","01","2"
"jorisvandenbossche","shoyer","10281","2","2"
"shoyer","TomAugspurger","10281","2","2"
"jorisvandenbossche","TomAugspurger","10281","2","2"
"clearf","rockg","10282","2112022012","22"
"jreback","rockg","10282","222221","22"
"clearf","jreback","10282","2112022012","222221"
"jreback","mortada","10283","2222122222222","2221222222"
"max-sixty","mortada","10283","2","2221222222"
"jreback","shoyer","10283","2222122222222","101222"
"mortada","shoyer","10283","2221222222","101222"
"max-sixty","shoyer","10283","2","101222"
"jreback","max-sixty","10283","2222122222222","2"
"fbrundu","jorisvandenbossche","10286","21","21"
"jorisvandenbossche","jreback","10288","02","222"
"jreback","sborgeson","10289","2","2"
"makmanalp","sborgeson","10289","1","2"
"jreback","makmanalp","10289","2","1"
"jreback","lexual","10291","22222","2222"
"dan7davis","lexual","10291","111","2222"
"dan7davis","jreback","10291","111","22222"
"Jeeva-G","jreback","10293","2","22"
"jreback","lexual","10294","2222222","022"
"jreback","TomAugspurger","10294","2222222","1"
"lexual","TomAugspurger","10294","022","1"
"jreback","sinhrks","10295","2","22"
"jreback","lexual","10296","2222","22"
"hayd","jreback","10297","0","22"
"scls19fr","sinhrks","10298","221","1"
"jreback","sinhrks","10298","021","1"
"jreback","scls19fr","10298","021","221"
"sinhrks","TomAugspurger","10298","1","2"
"scls19fr","TomAugspurger","10298","221","2"
"jreback","TomAugspurger","10298","021","2"
"jreback","shoyer","10300","22212222222","220"
"jorisvandenbossche","shoyer","10300","2222","220"
"lexual","shoyer","10300","21","220"
"ellisonbg","shoyer","10300","2","220"
"jorisvandenbossche","jreback","10300","2222","22212222222"
"ellisonbg","jreback","10300","2","22212222222"
"ellisonbg","jorisvandenbossche","10300","2","2222"
"jreback","lexual","10300","22212222222","21"
"jorisvandenbossche","lexual","10300","2222","21"
"ellisonbg","lexual","10300","2","21"
"shoyer","sinhrks","10300","220","2"
"jreback","sinhrks","10300","22212222222","2"
"jorisvandenbossche","sinhrks","10300","2222","2"
"lexual","sinhrks","10300","21","2"
"ellisonbg","sinhrks","10300","2","2"
"jorisvandenbossche","jreback","10301","2","21"
"mortada","sinhrks","10303","2","1"
"jreback","sinhrks","10303","1","1"
"jreback","mortada","10303","1","2"
"evanpw","jreback","10304","222","221"
"jreback","wikiped","10304","221","11"
"evanpw","wikiped","10304","222","11"
"shoyer","sinhrks","10305","2","22221"
"jreback","sinhrks","10305","22","22221"
"jreback","shoyer","10305","22","2"
"jorisvandenbossche","jreback","10307","22211","222221"
"behzadnouri","jreback","10308","22","221"
"apiszcz","rockg","10311","1","21"
"adnelson","jreback","10312","2","2220"
"jreback","yarikoptic","10312","2220","22"
"teh","yarikoptic","10312","2","22"
"adnelson","yarikoptic","10312","2","22"
"jreback","teh","10312","2220","2"
"adnelson","teh","10312","2","2"
"hayd","jreback","10315","21","22"
"embray","jorisvandenbossche","10316","2","102"
"evanpw","jreback","10317","2","21211"
"jreback","sborgeson","10317","21211","0011"
"evanpw","sborgeson","10317","2","0011"
"jorisvandenbossche","jreback","10318","2","20"
"jreback","kawochen","10318","20","0"
"jorisvandenbossche","kawochen","10318","2","0"
"bwillers","jreback","10320","0","02"
"evanpw","jreback","10322","1","1210"
"jreback","tnilanon","10324","2","1"
"IamGianluca","jreback","10326","21","2"
"chris-b1","jreback","10326","2","2"
"chris-b1","IamGianluca","10326","2","21"
"dhimmel","shoyer","10327","222222","12"
"jorisvandenbossche","shoyer","10327","2","12"
"DSLituiev","shoyer","10327","22","12"
"dsm054","shoyer","10327","0","12"
"marcora","shoyer","10327","2","12"
"dhimmel","jorisvandenbossche","10327","222222","2"
"DSLituiev","jorisvandenbossche","10327","22","2"
"dsm054","jorisvandenbossche","10327","0","2"
"dhimmel","DSLituiev","10327","222222","22"
"dhimmel","stevekm","10327","222222","22"
"shoyer","stevekm","10327","12","22"
"jorisvandenbossche","stevekm","10327","2","22"
"DSLituiev","stevekm","10327","22","22"
"Starkiller4011","stevekm","10327","2","22"
"dsm054","stevekm","10327","0","22"
"marcora","stevekm","10327","2","22"
"dhimmel","Starkiller4011","10327","222222","2"
"shoyer","Starkiller4011","10327","12","2"
"jorisvandenbossche","Starkiller4011","10327","2","2"
"DSLituiev","Starkiller4011","10327","22","2"
"dsm054","Starkiller4011","10327","0","2"
"marcora","Starkiller4011","10327","2","2"
"dhimmel","dsm054","10327","222222","0"
"DSLituiev","dsm054","10327","22","0"
"dhimmel","marcora","10327","222222","2"
"jorisvandenbossche","marcora","10327","2","2"
"DSLituiev","marcora","10327","22","2"
"dsm054","marcora","10327","0","2"
"jreback","kawochen","10328","222","22"
"jreback","shoyer","10328","222","0"
"kawochen","shoyer","10328","22","0"
"jorisvandenbossche","jreback","10329","2022222","2020222"
"jreback","shoyer","10329","2020222","12"
"jorisvandenbossche","shoyer","10329","2022222","12"
"bashtage","jreback","10330","022","2022"
"jreback","markroth8","10331","212","2022222"
"jorisvandenbossche","jreback","10333","221","2212"
"bwillers","jreback","10333","2","2212"
"bwillers","jorisvandenbossche","10333","2","221"
"jreback","shoyer","10333","2212","0222202"
"jorisvandenbossche","shoyer","10333","221","0222202"
"kevindavenport","shoyer","10333","2","0222202"
"bwillers","shoyer","10333","2","0222202"
"jreback","wesm","10333","2212","2"
"jorisvandenbossche","wesm","10333","221","2"
"shoyer","wesm","10333","0222202","2"
"kevindavenport","wesm","10333","2","2"
"bwillers","wesm","10333","2","2"
"sinhrks","wesm","10333","2","2"
"jreback","kevindavenport","10333","2212","2"
"jorisvandenbossche","kevindavenport","10333","221","2"
"bwillers","kevindavenport","10333","2","2"
"jreback","sinhrks","10333","2212","2"
"jorisvandenbossche","sinhrks","10333","221","2"
"shoyer","sinhrks","10333","0222202","2"
"kevindavenport","sinhrks","10333","2","2"
"bwillers","sinhrks","10333","2","2"
"shoyer","TomAugspurger","10334","2","22"
"TomAugspurger","zer0n","10334","22","221"
"shoyer","zer0n","10334","2","221"
"jaradc","jreback","10336","0","222"
"jreback","kawochen","10336","222","2"
"jaradc","kawochen","10336","0","2"
"Garrett-R","jreback","10337","00","2011"
"datapythonista","jorisvandenbossche","10340","0","2"
"jorisvandenbossche","pwm1234","10340","2","2"
"datapythonista","pwm1234","10340","0","2"
"bashtage","jreback","10341","2","221"
"jreback","shoyer","10342","2","2"
"shoyer","VladMironov","10342","2","2"
"jreback","VladMironov","10342","2","2"
"bwillers","jreback","10345","02021","202122"
"jorisvandenbossche","jreback","10345","20","202122"
"jreback","max-sixty","10345","202122","20"
"bwillers","max-sixty","10345","02021","20"
"jorisvandenbossche","max-sixty","10345","20","20"
"bwillers","jorisvandenbossche","10345","02021","20"
"jreback","sinhrks","10346","2","21"
"bwillers","jreback","10347","11","021"
"blalterman","jreback","10349","2","2022"
"denfromufa","jreback","10349","2","2022"
"Bernhard10","jreback","10349","02","2022"
"dopplershift","jreback","10349","2","2022"
"jreback","mdk73","10349","2022","1"
"blalterman","mdk73","10349","2","1"
"denfromufa","mdk73","10349","2","1"
"Bernhard10","mdk73","10349","02","1"
"dopplershift","mdk73","10349","2","1"
"jreback","shoyer","10349","2022","22"
"mdk73","shoyer","10349","1","22"
"blalterman","shoyer","10349","2","22"
"denfromufa","shoyer","10349","2","22"
"mikofski","shoyer","10349","2220","22"
"Bernhard10","shoyer","10349","02","22"
"dopplershift","shoyer","10349","2","22"
"scootty1","shoyer","10349","20","22"
"Bernhard10","blalterman","10349","02","2"
"blalterman","denfromufa","10349","2","2"
"Bernhard10","denfromufa","10349","02","2"
"jreback","mikofski","10349","2022","2220"
"mdk73","mikofski","10349","1","2220"
"blalterman","mikofski","10349","2","2220"
"denfromufa","mikofski","10349","2","2220"
"Bernhard10","mikofski","10349","02","2220"
"dopplershift","mikofski","10349","2","2220"
"jreback","VelizarVESSELINOV","10349","2022","0"
"mdk73","VelizarVESSELINOV","10349","1","0"
"shoyer","VelizarVESSELINOV","10349","22","0"
"blalterman","VelizarVESSELINOV","10349","2","0"
"denfromufa","VelizarVESSELINOV","10349","2","0"
"mikofski","VelizarVESSELINOV","10349","2220","0"
"tomchor","VelizarVESSELINOV","10349","20","0"
"Bernhard10","VelizarVESSELINOV","10349","02","0"
"dopplershift","VelizarVESSELINOV","10349","2","0"
"scootty1","VelizarVESSELINOV","10349","20","0"
"jreback","tomchor","10349","2022","20"
"mdk73","tomchor","10349","1","20"
"shoyer","tomchor","10349","22","20"
"blalterman","tomchor","10349","2","20"
"denfromufa","tomchor","10349","2","20"
"mikofski","tomchor","10349","2220","20"
"Bernhard10","tomchor","10349","02","20"
"dopplershift","tomchor","10349","2","20"
"scootty1","tomchor","10349","20","20"
"blalterman","dopplershift","10349","2","2"
"denfromufa","dopplershift","10349","2","2"
"Bernhard10","dopplershift","10349","02","2"
"jreback","scootty1","10349","2022","20"
"mdk73","scootty1","10349","1","20"
"blalterman","scootty1","10349","2","20"
"denfromufa","scootty1","10349","2","20"
"mikofski","scootty1","10349","2220","20"
"Bernhard10","scootty1","10349","02","20"
"dopplershift","scootty1","10349","2","20"
"jreback","znicholls","10349","2022","0"
"mdk73","znicholls","10349","1","0"
"shoyer","znicholls","10349","22","0"
"blalterman","znicholls","10349","2","0"
"denfromufa","znicholls","10349","2","0"
"mikofski","znicholls","10349","2220","0"
"VelizarVESSELINOV","znicholls","10349","0","0"
"tomchor","znicholls","10349","20","0"
"Bernhard10","znicholls","10349","02","0"
"dopplershift","znicholls","10349","2","0"
"scootty1","znicholls","10349","20","0"
"jreback","sinhrks","10350","2","1"
"bashtage","jreback","10351","2","22122"
"jreback","MaxNoe","10351","22122","2"
"bashtage","MaxNoe","10351","2","2"
"jreback","stuz5000","10351","22122","2"
"MaxNoe","stuz5000","10351","2","2"
"bashtage","stuz5000","10351","2","2"
"jorisvandenbossche","jreback","10352","2","2"
"jorisvandenbossche","shoyer","10353","20","0"
"ghl3","shoyer","10353","22","0"
"jankatins","shoyer","10353","2","0"
"ghl3","jorisvandenbossche","10353","22","20"
"jankatins","jorisvandenbossche","10353","2","20"
"ghl3","jankatins","10353","22","2"
"jorisvandenbossche","jreback","10355","2","2212"
"alohia","jreback","10355","2","2212"
"jreback","jxrossel","10355","2212","21"
"jorisvandenbossche","jxrossel","10355","2","21"
"alohia","jxrossel","10355","2","21"
"alohia","jorisvandenbossche","10355","2","2"
"jreback","TakaakiFuruse","10355","2212","22"
"jxrossel","TakaakiFuruse","10355","21","22"
"jorisvandenbossche","TakaakiFuruse","10355","2","22"
"alohia","TakaakiFuruse","10355","2","22"
"mukherjees","TakaakiFuruse","10355","2","22"
"jreback","mukherjees","10355","2212","2"
"jxrossel","mukherjees","10355","21","2"
"jorisvandenbossche","mukherjees","10355","2","2"
"alohia","mukherjees","10355","2","2"
"anushshetty","jreback","10356","2","22"
"jorisvandenbossche","jreback","10357","2","2"
"Garrett-R","jreback","10360","2","22"
"jreback","seth-p","10360","22","22"
"Garrett-R","seth-p","10360","2","22"
"jreback","naftaliharris","10363","1","21"
"naftaliharris","shoyer","10363","21","2"
"jreback","shoyer","10363","1","2"
"gfyoung","jreback","10364","222","21"
"jorisvandenbossche","jreback","10364","22","21"
"jreback","petehuang","10364","21","1"
"gfyoung","petehuang","10364","222","1"
"jorisvandenbossche","petehuang","10364","22","1"
"gfyoung","jorisvandenbossche","10364","222","22"
"bashtage","cottrell","10366","2","0222"
"bashtage","jreback","10366","2","212"
"cottrell","jreback","10366","0222","212"
"jreback","sinhrks","10367","22","21"
"chebee7i","jreback","10368","0","2"
"jreback","sergeny","10369","22","2"
"jorisvandenbossche","jreback","10370","0212222","022220222"
"jorisvandenbossche","sinhrks","10370","0212222","1"
"jreback","sinhrks","10370","022220222","1"
"shoyer","sinhrks","10370","22222","1"
"jorisvandenbossche","TomAugspurger","10370","0212222","1"
"jreback","TomAugspurger","10370","022220222","1"
"sinhrks","TomAugspurger","10370","1","1"
"shoyer","TomAugspurger","10370","22222","1"
"jorisvandenbossche","shoyer","10370","0212222","22222"
"jreback","shoyer","10370","022220222","22222"
"jorisvandenbossche","Winterflower","10371","1","2"
"jorisvandenbossche","kawochen","10372","20","2222222"
"jreback","kawochen","10372","22022","2222222"
"jorisvandenbossche","shoyer","10372","20","22222"
"kawochen","shoyer","10372","2222222","22222"
"jreback","shoyer","10372","22022","22222"
"jorisvandenbossche","jreback","10372","20","22022"
"bashtage","sinhrks","10373","2","22"
"shoyer","sinhrks","10373","2","22"
"jreback","sinhrks","10373","1","22"
"bashtage","shoyer","10373","2","2"
"jreback","shoyer","10373","1","2"
"bashtage","jreback","10373","2","1"
"jreback","TomAugspurger","10374","21","2"
