name1,name2,period,score1,score2,consist_cnt,inconsist_cnt,pos_consist_cnt,neg_consist_cnt,issue_cnt,cmt_cnt
8one6,jorisvandenbossche,20141,0.5,1.0,6,0,0,0,1,9
8one6,jreback,20141,0.7233333333333333,0.8333333333333334,19,6,2,1,3,22
ALShum,jreback,20141,1.0,1.0,1,0,0,0,1,2
AllenDowney,Zenadix,20141,0.0,1.0,0,0,0,0,1,2
AllenDowney,jreback,20141,0.6,0.85,22,2,1,1,3,23
AllenDowney,jtratner,20141,0.0,0.0,1,0,0,1,1,2
AllenDowney,marco-giancotti,20141,0.8,1.0,4,0,0,0,1,6
AllenDowney,onesandzeroes,20141,0.0,1.0,0,0,0,0,1,2
AllenDowney,seth-p,20141,1.0,0.91,1,1,1,0,1,12
AllenDowney,stahlous,20141,0.9,0.95,4,1,0,0,2,17
Amyunimus,TomAugspurger,20141,1.0,1.0,3,0,0,0,1,5
Amyunimus,joelostblom,20141,1.0,1.0,0,0,0,0,1,2
Amyunimus,jorisvandenbossche,20141,1.0,1.0,1,0,0,0,1,2
Amyunimus,jreback,20141,1.0,1.0,5,0,0,0,1,7
Amyunimus,onesandzeroes,20141,1.0,1.0,1,0,0,0,1,2
Amyunimus,sinhrks,20141,1.0,1.0,10,0,0,0,1,12
Aurthes,TomAugspurger,20141,1.0,1.0,1,0,0,0,1,4
Aurthes,jreback,20141,1.0,1.0,4,0,0,0,2,8
Aurthes,rockg,20141,1.0,1.0,12,0,0,0,1,7
Aurthes,shoyer,20141,1.0,1.0,1,0,0,0,1,4
BMeridian,MichaelWS,20141,0.5,1.0,2,0,0,0,1,4
BMeridian,PollyP,20141,0.5,0.6699999999999999,2,1,0,1,1,5
BMeridian,davidastephens,20141,0.75,0.91,21,0,0,0,2,18
BMeridian,immerrr,20141,1.0,1.0,2,0,0,0,1,3
BMeridian,jasonstrimpel,20141,0.5,1.0,3,0,0,0,1,5
BMeridian,jorisvandenbossche,20141,0.75,1.0,9,0,0,0,2,10
BMeridian,jreback,20141,0.75,0.91,16,1,0,0,2,16
BrenBarn,jreback,20141,1.0,0.89,8,0,0,0,1,10
BrenBarn,tipanverella,20141,1.0,1.0,6,0,0,0,1,8
CarstVaartjes,FrancescElies,20141,1.0,1.0,2,0,2,0,1,4
CarstVaartjes,ifmihai,20141,1.0,0.5,1,1,0,0,1,4
CarstVaartjes,immerrr,20141,1.0,1.0,4,0,0,0,1,6
CarstVaartjes,jreback,20141,1.0,0.8500000000000001,9,3,4,0,4,20
CarstVaartjes,jrovegno,20141,1.0,1.0,0,0,0,0,1,2
CarstVaartjes,shoyer,20141,1.0,0.0,0,1,0,0,1,3
CarstVaartjes,wesm,20141,1.0,1.0,1,0,1,0,1,3
