name1,name2,period,score1,score2,consist_cnt,inconsist_cnt,pos_consist_cnt,neg_consist_cnt,issue_cnt,cmt_cnt
020jeroen,Mailaender,20150,1.0,1.0,0,0,0,0,1,2
020jeroen,Phrohdoh,20150,1.0,1.0,1,0,1,0,1,3
42foobar42,Mailaender,20150,0.8999999999999999,1.0,64,2,2,0,9,61
42foobar42,MustaphaTR,20150,1.0,1.0,1,0,0,0,1,2
42foobar42,Phrohdoh,20150,1.0,1.0,1,0,0,0,1,2
42foobar42,Snurre86,20150,1.0,1.0,3,0,0,0,2,5
42foobar42,abcdefg30,20150,0.85,0.9166666666666666,60,4,2,1,6,55
42foobar42,clemty,20150,1.0,1.0,2,0,0,0,1,3
42foobar42,obrakmann,20150,0.90875,1.0,47,4,3,0,8,54
42foobar42,pchote,20150,0.8,1.0,11,0,0,0,2,14
42foobar42,penev92,20150,0.7566666666666667,1.0,8,0,0,0,3,20
AoAGeneral,ChaoticMind,20150,1.0,0.0,0,0,0,0,1,2
AoAGeneral,GraionDilach,20150,1.0,1.0,4,0,0,0,2,6
AoAGeneral,Mailaender,20150,1.0,1.0,4,0,1,0,2,7
AoAGeneral,Snurre86,20150,1.0,1.0,1,0,0,0,1,2
AoAGeneral,Unit158,20150,1.0,1.0,4,0,0,0,2,7
AoAGeneral,chrisforbes,20150,1.0,1.0,2,0,1,0,2,5
AoAGeneral,penev92,20150,1.0,1.0,4,0,0,0,3,7
AoAGeneral,reaperrr,20150,1.0,1.0,2,0,0,0,1,3
AoAGeneral,rob-v,20150,1.0,1.0,1,0,0,0,1,2
Basti504,Mailaender,20150,1.0,1.0,1,0,0,0,1,2
Basti504,OptimisticShag,20150,1.0,1.0,2,0,0,0,1,3
Basti504,cjshmyr,20150,1.0,1.0,0,0,0,0,1,2
Basti504,obrakmann,20150,1.0,1.0,1,0,0,0,1,2
Basti504,penev92,20150,1.0,1.0,1,0,0,0,1,2
Baxxster,GraionDilach,20150,1.0,1.0,2,0,0,0,1,3
Baxxster,LipkeGu,20150,1.0,1.0,1,0,0,0,1,2
Baxxster,Mailaender,20150,1.0,1.0,16,0,0,0,3,16
Baxxster,ScottNZ,20150,1.0,1.0,2,0,0,0,1,3
Baxxster,epicelite,20150,1.0,1.0,0,0,0,0,1,3
Baxxster,ihptru,20150,1.0,1.0,1,0,0,0,1,3
Baxxster,obrakmann,20150,1.0,1.0,1,0,0,0,1,3
Baxxster,pchote,20150,1.0,1.0,4,0,0,0,2,7
Baxxster,penev92,20150,1.0,1.0,3,0,0,0,1,5
